,,,,,,
Round,AI Rank,State,Institute,Course,Quota,Category
1,28,Uttar Pradesh,"SGPGI, Lucknow",DM Critical Care Medicine,AIQ,GEN
1,28,Uttar Pradesh,"IMS(BHU), Varanasi",DM Medical Gastroenterology,AIQ,GEN
1,28,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,28,Kerala,"RCC, Thiruvananthapuram",MCh Surgical Oncology,AIQ,GEN
1,29,Tamil Nadu,"CMC, Vellore",DM Paediatric Neurology,AIQ,GEN
1,29,Tamil Nadu,"CMC, Vellore",DM Pulmonary Medicine,AIQ,GEN
1,29,Telangana,"Asian Inst of Gastroent, Hyd",DrNB Surgical Gastroenterology,AIQ,GEN
1,29,Telangana,"Asian Inst of Gastroent, Hyd",DrNB Surgical Gastroenterology,AIQ,GEN
1,29,Karnataka,"NarayanaHrudyalaya,Bommasandra",DrNB Critical Care Medicine,AIQ,GEN
1,29,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,29,West Bengal,"IPGMER, Kolkata",DM Clinical Immunology & Rheumatology,AIQ,GEN
1,30,Tamil Nadu,"CMC, Vellore",DM Pulmonary Medicine,AIQ,GEN
1,30,Chandigarh,"GMC, Chandigarh",DM Neonatology,AIQ,GEN
1,30,Telangana,"Asian Inst of Gastroent, Hyd",DrNB Surgical Gastroenterology,AIQ,GEN
1,30,Delhi,"Rajiv Gandhi Cancer Inst,Delhi",DrNB Gynaecological Oncology,AIQ,GEN
1,30,Uttar Pradesh,"SGPGI, Lucknow",DM Critical Care Medicine,AIQ,GEN
1,30,Maharashtra,"Govt Med Coll, Aurangabad",MCh Head & Neck Surgery,AIQ,GEN
1,31,Delhi,"ABVIMS (Dr RML Hosp), Delhi",DM Nephrology,AIQ,GEN
1,31,Kerala,"Medical College, Trivandrum",DM Neonatology,AIQ,GEN
1,31,Karnataka,"Kasturba Med Coll, Manipal",MCh Head & Neck Surgery,AIQ,GEN
1,31,Karnataka,"St John's, Bangalore",DM Pulmonary Medicine,AIQ,GEN
1,31,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,31,Karnataka,"Kasturba Med Coll, Manipal",DM/MCh Reproductive Medicine & Surgery,AIQ,GEN
1,31,Uttar Pradesh,"Dr RML IMS, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,31,Tamil Nadu,"CMC, Vellore",DM Critical Care Medicine,AIQ,GEN
1,32,Uttar Pradesh,"SGPGI, Lucknow",DM Pulmonary Medicine,AIQ,GEN
1,32,Haryana,"ESIC Med Coll, Faridabad",DM Critical Care Medicine,AIQ,GEN
1,32,Kerala,"RCC, Thiruvananthapuram",DM Medical Oncology,AIQ,GEN
1,32,Karnataka,"Kasturba Med Coll, Manipal",MCh Head & Neck Surgery,AIQ,GEN
1,32,Bihar,"IGIMS, Patna",MCh Surgical Gastroenterology,AIQ,GEN
1,32,Assam,"Dr B Borooah, Guwahati",DM Onco Pathology,AIQ,GEN
1,33,Karnataka,"Kasturba Med Coll, Manipal",MCh Head & Neck Surgery,AIQ,GEN
1,33,Kerala,"Medical College, Trivandrum",DM Paediatric Nephrology,AIQ,GEN
1,33,Karnataka,"Kidwai Memorial, Bangalore",MCh Surgical Oncology,AIQ,GEN
1,33,Tamil Nadu,"Madras Med Coll, Chennai",DM Clinical Immunology & Rheumatology,AIQ,GEN
1,33,Maharashtra,"Deenanath Mangeshkar, Pune",DrNB Critical Care Medicine,AIQ,GEN
1,33,Tamil Nadu,"CMC, Vellore",MCh Gynaecological Oncology,AIQ,GEN
1,33,Delhi,"MAMC, Delhi",DM Pulmonary Medicine,AIQ,GEN
1,34,Delhi,"Max SS Hosp, Saket, Delhi",DrNB Cardiac Anaesthesia,AIQ,GEN
1,34,Maharashtra,"Tata Memorial, Mumbai",DM Critical Care Medicine,AIQ,GEN
1,34,Uttar Pradesh,"IMS(BHU), Varanasi",DM Medical Gastroenterology,AIQ,GEN
1,34,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,34,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,34,Uttar Pradesh,"SGPGI, Lucknow",DM Paediatrics Gastroenterology,AIQ,GEN
1,35,Uttar Pradesh,"KGMU, Lucknow",DM Pulmonary Medicine,AIQ,GEN
1,35,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,35,Telangana,"NIMS, Hyderabad",DM Clinical Immunology & Rheumatology,AIQ,GEN
1,35,Tamil Nadu,"CMC, Vellore",DM Paediatric Neurology,AIQ,GEN
1,35,Karnataka,"St John's, Bangalore",DM Critical Care Medicine,AIQ,GEN
1,35,Telangana,"NIMS, Hyderabad",DM Medical Oncology,AIQ,GEN
1,36,Assam,"Dr B Borooah, Guwahati",DM Onco Pathology,AIQ,GEN
1,36,West Bengal,"Nilratan Sircar, Kolkata",MCh Urology,AIQ,GEN
1,36,Maharashtra,"Seth GS, Mumbai",DM Endocrinology,AIQ,GEN
1,36,Assam,"Dr B Borooah, Guwahati",DM Medical Oncology,AIQ,GEN
1,36,Tamil Nadu,"CMC, Vellore",DM Pulmonary Medicine,AIQ,GEN
1,37,Tamil Nadu,"Madras Med Coll, Chennai",DM Critical Care Medicine,AIQ,GEN
1,37,Tamil Nadu,"CMC, Vellore",MCh Gynaecological Oncology,AIQ,GEN
1,37,Telangana,"AIG Hospital, Hyderabad",DrNB Interventional Radiology,AIQ,GEN
1,37,Telangana,"NIMS, Hyderabad",DM Medical Oncology,AIQ,GEN
1,37,Maharashtra,"Seth GS, Mumbai",DM Paediatric & Neonatal Anaesthesia,AIQ,GEN
1,37,Tamil Nadu,"Madras Med Coll, Chennai",DM Critical Care Medicine,AIQ,GEN
1,37,Bihar,"IGIMS, Patna",MCh Surgical Gastroenterology,AIQ,GEN
1,38,Telangana,"NIMS, Hyderabad",DM Medical Oncology,AIQ,GEN
1,38,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,38,Rajasthan,"SMS, Jaipur",DM Clinical Immunology & Rheumatology,AIQ,GEN
1,38,Karnataka,"St John's, Bangalore",DM Pulmonary Medicine,AIQ,GEN
1,38,Karnataka,"St John's, Bangalore",DM Critical Care Medicine,AIQ,GEN
1,38,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Paediatric Intensive Care,AIQ,GEN
1,39,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,39,Delhi,"VMMC, Delhi",MCh Urology,AIQ,GEN
1,39,Delhi,"Lok Nayak Hosp(Assoc. with MAMC),Delhi",DM Neuro Anaesthesia,AIQ,GEN
1,39,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,39,Telangana,"Osmania Med Coll, Hyderabad",DM Neonatology,AIQ,GEN
1,39,Kerala,"Aster Medcity, Kochi",DrNB Critical Care Medicine,AIQ,GEN
1,39,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DrNB Interventional Radiology,AIQ,GEN
1,39,Rajasthan,"SMS, Jaipur",DM Medical Gastroenterology,AIQ,GEN
1,40,Telangana,"Osmania Med Coll, Hyderabad",DM Medical Gastroenterology,AIQ,GEN
1,40,Karnataka,"Sri Jayadeva Instof Cardio,BLR",DM Cardiac Anaesthesia,AIQ,GEN
1,40,West Bengal,"Tata Medical Center, Kolkata",DrNB Gynaecological Oncology,AIQ,GEN
1,40,Delhi,"ABVIMS (Dr RML Hosp), Delhi",DM Neonatology,AIQ,GEN
1,40,Uttar Pradesh,"KGMU, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,40,Gujarat,"BJMC, Ahmedabad",DM Medical Oncology,AIQ,GEN
1,41,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,41,Tamil Nadu,"CMC, Vellore",DM Medical Oncology,AIQ,GEN
1,41,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Nephrology,AIQ,GEN
1,41,Kerala,"Amrita School of Med, Kochi",DM Cardiac Anaesthesia,AIQ,GEN
1,41,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DrNB Critical Care Medicine,AIQ,GEN
1,41,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,41,Telangana,"Osmania Med Coll, Hyderabad",DM Neonatology,AIQ,GEN
1,42,Uttar Pradesh,"SGPGI, Lucknow",DM Pulmonary Medicine,AIQ,GEN
1,42,Uttar Pradesh,"SGPGI, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,42,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,42,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DM Cardiology,AIQ,GEN
1,42,West Bengal,"IPGMER, Kolkata",DM Cardiac Anaesthesia,AIQ,GEN
1,42,Maharashtra,"Kokilaben Dhirubhai Ambani,MUM",DrNB Interventional Radiology,AIQ,GEN
1,42,Karnataka,"Bangalore Baptist, Bangalore",DrNB Critical Care Medicine,AIQ,GEN
1,43,Maharashtra,"Tata Memorial, Mumbai",DM Paediatric Oncology,AIQ,GEN
1,43,Tamil Nadu,"CMC, Vellore",MCh Hepato Pancreato Biliary Surgery,AIQ,GEN
1,43,Tamil Nadu,"CMC, Vellore",MCh Gynaecological Oncology,AIQ,GEN
1,43,Telangana,"Osmania Med Coll, Hyderabad",DM Endocrinology,AIQ,GEN
1,43,Rajasthan,"SMS, Jaipur",DM Medical Oncology,AIQ,GEN
1,43,Kerala,"KIMS, Trivandrum",DrNB Interventional Radiology,AIQ,GEN
1,43,Kerala,"Amrita School of Med, Kochi",DM Pulmonary Medicine,AIQ,GEN
1,44,Rajasthan,"SMS, Jaipur",DM Medical Gastroenterology,AIQ,GEN
1,44,Kerala,"Aster Medcity, Kochi",DrNB Interventional Radiology,AIQ,GEN
1,44,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,44,Maharashtra,"Tata Memorial, Mumbai",DM Paediatric Oncology,AIQ,GEN
1,44,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,44,Rajasthan,"SMS, Jaipur",DM Medical Gastroenterology,AIQ,GEN
1,44,Kerala,"Aster Medcity, Kochi",DrNB Interventional Radiology,AIQ,GEN
1,44,Maharashtra,"Tata Memorial, Mumbai",DM Paediatric Oncology,AIQ,GEN
1,45,Maharashtra,"PD Hinduja, Mumbai",DrNB Neuro Anaesthesia & Critical Care,AIQ,GEN
1,45,Maharashtra,"Tata Memorial, Mumbai",DM Critical Care Medicine,AIQ,GEN
1,45,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,45,Maharashtra,"SuryaChildren'sMedicare,Mumbai",DrNB Neonatology,AIQ,GEN
1,45,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,45,Telangana,"NIMS, Hyderabad",DM Clinical Immunology & Rheumatology,AIQ,GEN
1,45,Uttar Pradesh,"KGMU, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,46,Maharashtra,"Govt Med Coll, Nagpur",DM Interventional Radiology,AIQ,GEN
1,46,Maharashtra,"Seth GS, Mumbai",DM Endocrinology,AIQ,GEN
1,46,Karnataka,"Kidwai Memorial, Bangalore",DM Medical Oncology,AIQ,GEN
1,46,Maharashtra,"Tata Memorial, Mumbai",DM Critical Care Medicine,AIQ,GEN
1,46,Maharashtra,"Govt Med Coll, Aurangabad",DM Onco Pathology,AIQ,GEN
1,46,Telangana,"Osmania Med Coll, Hyderabad",MCh Surgical Gastroenterology,AIQ,GEN
1,46,Delhi,"ABVIMS (Dr RML Hosp), Delhi",DM Neonatology,AIQ,GEN
1,46,Karnataka,"Kasturba Med Coll, Manipal",DM/MCh Reproductive Medicine & Surgery,AIQ,GEN
1,47,Telangana,"NIMS, Hyderabad",MCh Urology,AIQ,GEN
1,47,West Bengal,"ChittaranjanNat Cancer,Kolkata",DrNB Gynaecological Oncology,AIQ,GEN
1,47,Karnataka,"Kidwai Memorial, Bangalore",DM Onco Pathology,AIQ,GEN
1,47,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,48,Uttar Pradesh,"SGPGI, Lucknow",DM Pulmonary Medicine,AIQ,GEN
1,48,Uttar Pradesh,"SGPGI, Lucknow",DM Critical Care Medicine,AIQ,GEN
1,48,Delhi,"VMMC, Delhi",DM Cardiology,AIQ,GEN
1,48,Karnataka,"St John's, Bangalore",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,48,Delhi,"Rajiv Gandhi Cancer Inst,Delhi",DrNB Medical Oncology,AIQ,GEN
1,48,Kerala,"Lakeshore Hospital, Kochi",DrNB Gynaecological Oncology,AIQ,GEN
1,49,Kerala,"RCC, Thiruvananthapuram",DM Medical Oncology,AIQ,GEN
1,49,Delhi,"Lok Nayak Hosp(Assoc. with MAMC),Delhi",DM Neuro Anaesthesia,AIQ,GEN
1,49,Uttar Pradesh,"SGPGI, Lucknow",DM Clinical Haematology,AIQ,GEN
1,49,Maharashtra,"Govt Med Coll, Nagpur",DM Interventional Radiology,AIQ,GEN
1,49,Haryana,"Medanta The Medicity, Gurgaon",DrNB Critical Care Medicine,AIQ,GEN
1,49,Kerala,"Medical College, Trivandrum",MCh Surgical Gastroenterology,AIQ,GEN
1,49,Maharashtra,"Tata Memorial, Mumbai",DM Paediatric Oncology,AIQ,GEN
1,50,West Bengal,"ChittaranjanNat Cancer,Kolkata",DrNB Gynaecological Oncology,AIQ,GEN
1,50,Delhi,"MAMC, Delhi",DM Neonatology,AIQ,GEN
1,50,Kerala,"Medical College, Trivandrum",MCh Surgical Gastroenterology,AIQ,GEN
1,50,Andhra Pradesh,"SVIMS, Tirupati",DM Medical Oncology,AIQ,GEN
1,50,Telangana,"Osmania Med Coll, Hyderabad",DM Endocrinology,AIQ,GEN
1,51,Haryana,"Medanta The Medicity, Gurgaon",DrNB Cardiac Anaesthesia,AIQ,GEN
1,51,Delhi,"VMMC, Delhi",MCh Plastic & Reconstructive Surgery,AIQ,GEN
1,51,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,51,Maharashtra,"Tata Memorial, Mumbai",DM Interventional Radiology,AIQ,GEN
1,51,Maharashtra,"Seth GS, Mumbai",DM Pulmonary Medicine,AIQ,GEN
1,51,Chandigarh,"GMC, Chandigarh",DM Neonatology,AIQ,GEN
1,51,Delhi,"UCMS, Delhi",DM Endocrinology,AIQ,GEN
1,51,Kerala,"RCC, Thiruvananthapuram",DM Onco Pathology,AIQ,GEN
1,52,Tamil Nadu,"Reg CancerCenter,Adyar,Chennai",DM Onco Pathology,AIQ,GEN
1,52,Bihar,"IGIMS, Patna",MCh Surgical Gastroenterology,AIQ,GEN
1,52,Odisha,"SCB, Cuttack",DM Pulmonary Medicine,AIQ,GEN
1,52,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DrNB Paediatric Intensive Care,AIQ,GEN
1,52,Delhi,"ABVIMS (Dr RML Hosp), Delhi",DM Nephrology,AIQ,GEN
1,52,West Bengal,"Medica SS Hospital, Kolkata",DrNB Gynaecological Oncology,AIQ,GEN
1,52,Karnataka,"Kasturba Med Coll, Manipal",MCh Paediatric Orthopaedics,AIQ,GEN
1,52,West Bengal,"IPGMER, Kolkata",DM Critical Care Medicine,AIQ,GEN
1,52,Tamil Nadu,"CMC, Vellore",DM Medical Oncology,AIQ,GEN
1,53,Delhi,"Instof Liver&Biliary Sci,Delhi",MCh Hepato Pancreato Biliary Surgery,AIQ,GEN
1,53,Telangana,"Osmania Med Coll, Hyderabad",DM Endocrinology,AIQ,GEN
1,53,Kerala,"Amala IMS, Thrissur",DM Pulmonary Medicine,AIQ,GEN
1,53,Chandigarh,"GMC, Chandigarh",DM Neonatology,AIQ,GEN
1,53,Assam,"Dr B Borooah, Guwahati",DM Medical Oncology,AIQ,GEN
1,53,Maharashtra,"Tata Memorial, Mumbai",DM Critical Care Medicine,AIQ,GEN
1,54,Delhi,"VMMC, Delhi",MCh Urology,AIQ,GEN
1,54,Kerala,"RCC, Thiruvananthapuram",DM Medical Oncology,AIQ,GEN
1,54,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Neonatology,AIQ,GEN
1,54,Maharashtra,"Seth GS, Mumbai",DM Pulmonary Medicine,AIQ,GEN
1,54,West Bengal,"Inst of NeuroSciences, Kolkata",DrNB Neuro Anaesthesia & Critical Care,AIQ,GEN
1,54,Delhi,"VMMC, Delhi",DM Cardiology,AIQ,GEN
1,54,Maharashtra,"Govt Med Coll, Aurangabad",MCh Gynaecological Oncology,AIQ,GEN
1,54,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DrNB Interventional Radiology,AIQ,GEN
1,54,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DM Critical Care Medicine,AIQ,GEN
1,55,Delhi,"MAMC, Delhi",DM Neonatology,AIQ,GEN
1,55,Gujarat,"BJMC, Ahmedabad",DM Medical Oncology,AIQ,GEN
1,55,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,55,Maharashtra,"Govt Med Coll, Aurangabad",DM Onco Pathology,AIQ,GEN
1,55,Delhi,"PGIMER, RML Hosp, Delhi",DrNB Endocrinology,AIQ,GEN
1,55,Tamil Nadu,"SKS Hospital, Salem",DrNB Critical Care Medicine,AIQ,GEN
1,55,Tamil Nadu,"Meenakshi Mission Hosp,Madurai",DrNB Cardiac Anaesthesia,AIQ,GEN
1,56,Gujarat,"BJMC, Ahmedabad",MCh Surgical Oncology,AIQ,GEN
1,56,Rajasthan,"SMS, Jaipur",DM Medical Gastroenterology,AIQ,GEN
1,56,Karnataka,"Sri Jayadeva Instof Cardio,BLR",DM Cardiac Anaesthesia,AIQ,GEN
1,56,Karnataka,"Kidwai Memorial, Bangalore",DM Medical Oncology,AIQ,GEN
1,56,Odisha,"SCB, Cuttack",DM Pulmonary Medicine,AIQ,GEN
1,56,Maharashtra,"Govt Med Coll, Aurangabad",MCh Gynaecological Oncology,AIQ,GEN
1,56,Delhi,"Indraprastha Apollo Hosp,Delhi",DrNB Paediatric Intensive Care,AIQ,GEN
1,56,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DrNB Critical Care Medicine,AIQ,GEN
1,57,Telangana,"Osmania Med Coll, Hyderabad",MCh Surgical Gastroenterology,AIQ,GEN
1,57,Gujarat,"BJMC, Ahmedabad",DM Medical Oncology,AIQ,GEN
1,57,Maharashtra,"Bai Jerbai Wadia Hosp, Mumbai",DrNB Paediatric Neurology,AIQ,GEN
1,57,West Bengal,"RN Tagore (Cardiac), Kolkata",DrNB Interventional Radiology,AIQ,GEN
1,57,West Bengal,"IPGMER, Kolkata",DM Clinical Immunology & Rheumatology,AIQ,GEN
1,57,Kerala,"Malabar IMS, Kozhikode",DrNB Critical Care Medicine,AIQ,GEN
1,58,Maharashtra,"Bai Jerbai Wadia Hosp, Mumbai",DrNB Paediatric Neurology,AIQ,GEN
1,58,Maharashtra,"Tata Memorial, Mumbai",DM Medical Oncology,AIQ,GEN
1,58,Kerala,"Amala IMS, Thrissur",DM Pulmonary Medicine,AIQ,GEN
1,58,Uttar Pradesh,"SGPGI, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,58,Telangana,"Gandhi Med Coll, Secunderabad",DM Endocrinology,AIQ,GEN
1,58,Delhi,"Dharamshila Narayana, Delhi",DrNB Gynaecological Oncology,AIQ,GEN
1,58,Uttar Pradesh,"SGPGI, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,59,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,59,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DrNB Critical Care Medicine,AIQ,GEN
1,59,Karnataka,"NarayanaHrudyalaya,Bommasandra",DrNB Paediatric Intensive Care,AIQ,GEN
1,59,Karnataka,"Kidwai Memorial, Bangalore",DM Medical Oncology,AIQ,GEN
1,59,Kerala,"Medical College, Trivandrum",DM Cardiology,AIQ,GEN
1,59,Maharashtra,"Tata Memorial, Mumbai",DM Interventional Radiology,AIQ,GEN
1,59,Maharashtra,"Seth GS, Mumbai",DM Cardiac Anaesthesia,AIQ,GEN
1,60,Karnataka,"St Johns Med Coll, Bangalore",DrNB Clinical Immunology & Rheumatology,AIQ,GEN
1,60,Karnataka,"Sri Jayadeva Instof Cardio,BLR",DM Cardiac Anaesthesia,AIQ,GEN
1,60,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DrNB Critical Care Medicine,AIQ,GEN
1,60,Kerala,"RCC, Thiruvananthapuram",DM Onco Pathology,AIQ,GEN
1,60,Tamil Nadu,"Madras Med Coll, Chennai",DM Neonatology,AIQ,GEN
1,60,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MCh Urology,AIQ,GEN
1,60,Delhi,"Rajiv Gandhi Cancer Inst,Delhi",DrNB Medical Oncology,AIQ,GEN
1,61,Gujarat,"BJMC, Ahmedabad",DM Medical Oncology,AIQ,GEN
1,61,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",DM Pulmonary Medicine,AIQ,GEN
1,61,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Neonatology,AIQ,GEN
1,61,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,61,Karnataka,"St John's, Bangalore",MCh Gynaecological Oncology,AIQ,GEN
1,61,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DM Medical Gastroenterology,AIQ,GEN
1,62,Gujarat,"BJMC, Ahmedabad",DM Medical Oncology,AIQ,GEN
1,62,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DrNB Critical Care Medicine,AIQ,GEN
1,62,Uttar Pradesh,"SGPGI, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,62,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DM Cardiology,AIQ,GEN
1,62,Gujarat,"GR Doshi & KM Mehta, Ahmedabad",DM Paediatric Nephrology,AIQ,GEN
1,62,Maharashtra,"Tata Memorial, Mumbai",DM Interventional Radiology,AIQ,GEN
1,63,Telangana,"NIMS, Hyderabad",DM Critical Care Medicine,AIQ,GEN
1,63,Telangana,"Osmania Med Coll, Hyderabad",DM Neonatology,AIQ,GEN
1,63,Karnataka,"Sri Jayadeva Instof Cardio,BLR",DM Cardiac Anaesthesia,AIQ,GEN
1,63,West Bengal,"IPGMER, Kolkata",DM Medical Gastroenterology,AIQ,GEN
1,63,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DM Pulmonary Medicine,AIQ,GEN
1,63,Karnataka,"Kidwai Memorial, Bangalore",DM Medical Oncology,AIQ,GEN
1,63,Delhi,"Instof Liver&Biliary Sci,Delhi",MCh Hepato Pancreato Biliary Surgery,AIQ,GEN
1,64,Gujarat,"BJMC, Ahmedabad",DM Cardiology,AIQ,GEN
1,64,Bihar,"IGIMS, Patna",DM Critical Care Medicine,AIQ,GEN
1,64,Uttar Pradesh,"SGPGI, Lucknow",MCh Surgical Gastroenterology,AIQ,GEN
1,64,Kerala,"Medical College, Trivandrum",DM Paediatric Nephrology,AIQ,GEN
1,64,Telangana,"Osmania Med Coll, Hyderabad",DM Medical Oncology,AIQ,GEN
1,65,Maharashtra,"Seth GS, Mumbai",MCh Surgical Gastroenterology,AIQ,GEN
1,65,Gujarat,"BJMC, Ahmedabad",DM Cardiology,AIQ,GEN
1,65,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",DM Pulmonary Medicine,AIQ,GEN
1,65,Delhi,"Instof Liver&Biliary Sci,Delhi",DM Paediatric Hepatology,AIQ,GEN
1,65,Karnataka,"Sri Shankara Cancer Hosp, BLR",DrNB Gynaecological Oncology,AIQ,GEN
1,65,Telangana,"NIMS, Hyderabad",DM Critical Care Medicine,AIQ,GEN
1,66,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Urology,AIQ,GEN
1,66,Kerala,"RCC, Thiruvananthapuram",DM Medical Oncology,AIQ,GEN
1,66,Telangana,"NIMS, Hyderabad",DM Nephrology,AIQ,GEN
1,66,Kerala,"KIMS, Trivandrum",DrNB Neonatology,AIQ,GEN
1,66,Telangana,"NIMS, Hyderabad",DM Critical Care Medicine,AIQ,GEN
1,67,Bihar,"IGIMS, Patna",DM Critical Care Medicine,AIQ,GEN
1,67,Telangana,"Osmania Med Coll, Hyderabad",MCh Surgical Oncology,AIQ,GEN
1,67,Telangana,"Osmania Med Coll, Hyderabad",DM Medical Gastroenterology,AIQ,GEN
1,67,Telangana,"Osmania Med Coll, Hyderabad",DM Medical Oncology,AIQ,GEN
1,67,Kerala,"Amrita School of Med, Kochi",MCh Gynaecological Oncology,AIQ,GEN
1,67,West Bengal,"IPGMER, Kolkata",DM Neonatology,AIQ,GEN
1,68,Maharashtra,"Deenanath Mangeshkar, Pune",DrNB Clinical Haematology,AIQ,GEN
1,68,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,68,Karnataka,"Kidwai Memorial, Bangalore",DM Medical Oncology,AIQ,GEN
1,69,Maharashtra,"Govt Med Coll, Aurangabad",DM Onco Pathology,AIQ,GEN
1,69,Karnataka,"St John's, Bangalore",DM Paediatric Nephrology,AIQ,GEN
1,69,Delhi,"VMMC, Delhi",DM Cardiology,AIQ,GEN
1,69,Rajasthan,"MGMC&H, Sitapur, Jaipur",DM/MCh Reproductive Medicine & Surgery,AIQ,GEN
1,69,Uttar Pradesh,"Homi Bhabha CancHosp, Varanasi",DM Medical Oncology,AIQ,GEN
1,69,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Critical Care Medicine,AIQ,GEN
1,69,Telangana,"NIMS Hospital, Hyderabad",DrNB Surgical Gastroenterology,AIQ,GEN
1,70,Kerala,"RCC, Thiruvananthapuram",DM Medical Oncology,AIQ,GEN
1,70,Maharashtra,"Govt Med Coll, Aurangabad",MCh Gynaecological Oncology,AIQ,GEN
1,70,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Neonatology,AIQ,GEN
1,70,Maharashtra,"Tata Memorial, Mumbai",MCh Surgical Oncology,AIQ,GEN
1,70,Telangana,"Krishna IMS, Secunderabad",DrNB Cardiac Anaesthesia,AIQ,GEN
1,70,Delhi,"Sir Ganga Ram Hospital, Delhi",DrNB Clinical Immunology & Rheumatology,AIQ,GEN
1,71,Maharashtra,"Seth GS, Mumbai",MCh Surgical Gastroenterology,AIQ,GEN
1,71,Delhi,"Instof Liver&Biliary Sci,Delhi",DM Paediatric Hepatology,AIQ,GEN
1,71,Gujarat,"BJMC, Ahmedabad",DM Cardiac Anaesthesia,AIQ,GEN
1,71,Kerala,"IQRAA, Kozhikode",DrNB Interventional Radiology,AIQ,GEN
1,71,Telangana,"AIG Hospital, Hyderabad",DrNB Critical Care Medicine,AIQ,GEN
1,71,Karnataka,"Kidwai Memorial, Bangalore",DM Medical Oncology,AIQ,GEN
1,71,Tamil Nadu,"Madras Med Coll, Chennai",DM Clinical Immunology & Rheumatology,AIQ,GEN
1,72,Delhi,"ABVIMS (Dr RML Hosp), Delhi",MCh Urology,AIQ,GEN
1,72,Gujarat,"BJMC, Ahmedabad",DM Cardiac Anaesthesia,AIQ,GEN
1,72,Telangana,"NIMS, Hyderabad",DM Critical Care Medicine,AIQ,GEN
1,72,Gujarat,"GR Doshi & KM Mehta, Ahmedabad",DM Paediatric Nephrology,AIQ,GEN
1,72,Maharashtra,"PD Hinduja, Mumbai",DrNB Clinical Immunology & Rheumatology,AIQ,GEN
