Round,AI Rank,State,Institute,Course,Quota,Category
0,368,Madhya Pradesh,AIIMS Bhopal,GENERAL SURGERY,AIIMS-All India,EWS
0,369,Chhattisgarh,AIIMS Raipur,NUCLEAR MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,370,Delhi,AIIMS Delhi,ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,371,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,EWS
0,375,Madhya Pradesh,AIIMS Bhopal,PAEDIATRICS,AIIMS-All India,OBC
0,376,Uttarakhand,AIIMS Rishikesh,TRAUMASURG&CC (6 YRS),AIIMS-All India,UR
0,378,Delhi,AIIMS Delhi,BIOCHEMISTRY,AIIMS-All India,UR
0,380,Punjab,AIIMS Bathinda,OBG,AIIMS-All India,UR
0,381,Himachal Pradesh,AIIMS Bilaspur Himachal,OBG,AIIMS-All India,UR
0,382,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,OBC
0,383,Madhya Pradesh,AIIMS Bhopal,GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,385,Bihar,AIIMS Patna,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,386,Maharashtra,AIIMS Nagpur,GENERAL MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,387,Chandigarh,PGIMER Chandigarh,OPHTHALMOLOGY,PGIMER-All India,UR
0,388,Uttarakhand,AIIMS Rishikesh,PAEDIATRICS,AIIMS-All India,EWS
0,390,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIMPER-Inst. Pref,INST (JIPMER)
0,394,Odisha,AIIMS Bhubaneswar,NUCLEAR MEDICINE,AIIMS-All India,EWS
0,395,Andhra Pradesh,AIIMS Mangalagiri,GENERAL SURGERY,AIIMS-All India,UR
0,397,Uttarakhand,AIIMS Rishikesh,PAEDIATRICS,AIIMS-All India,OBC
0,398,Pondicherry,JIPMER Puducherry,OPHTHALMOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,400,Delhi,AIIMS Delhi,GERIATRICS,AIIMS-All India,OBC
0,403,Uttar Pradesh,AIIMS Gorakhpur,GENERAL SURGERY,AIIMS-All India,UR
0,404,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
0,406,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,407,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
0,408,Uttarakhand,AIIMS Rishikesh,NUCLEAR MEDICINE,AIIMS-All India,EWS
0,411,Uttar Pradesh,AIIMS Rai Bareli,NEUROSURGERY 6 YRS,AIIMS-All India,UR
0,416,Odisha,AIIMS Bhubaneswar,EMERGENCY MEDICINE,AIIMS-All India,UR
0,418,Delhi,AIIMS Delhi,GENERAL SURGERY,AIIMS-All India,OBC
0,419,Uttar Pradesh,AIIMS Gorakhpur,OBG,AIIMS-All India,UR
0,421,Rajasthan,AIIMS Jodhpur,OPHTHALMOLOGY,AIIMS-All India,UR
0,424,Pondicherry,JIPMER Puducherry,ORTHOPAEDICS,JIPMER-All India,UR
0,425,Uttar Pradesh,AIIMS Rai Bareli,ORTHOPAEDICS,AIIMS-All India,UR
0,427,Odisha,AIIMS Bhubaneswar,OPHTHALMOLOGY,AIIMS-All India,UR
0,429,Uttar Pradesh,AIIMS Rai Bareli,OBG,AIIMS-All India,UR
0,430,Telangana,AIIMS Bibinagar,PAEDIATRICS,AIIMS-All India,EWS
0,431,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,OBC
0,432,Bihar,AIIMS Patna,PAEDIATRICS,AIIMS-All India,OBC
0,433,Delhi,AIIMS Delhi,ORTHOPAEDICS,AIIMS-All India,EWS
0,434,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,436,Chhattisgarh,AIIMS Raipur,ORTHOPAEDICS,AIIMS-All India,UR
0,437,Chhattisgarh,AIIMS Raipur,PAEDIATRICS,AIIMS-All India,EWS
0,438,Delhi,AIIMS Delhi,PALLIATIVE MEDICINE,AIIMS-All India,UR
0,440,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
0,442,Pondicherry,JIPMER Puducherry,OBG,JIMPER-Inst. Pref,INST (JIPMER)
0,446,Uttar Pradesh,AIIMS Rai Bareli,PAEDIATRICS,AIIMS-All India,EWS
0,447,Rajasthan,AIIMS Jodhpur,GENERAL SURGERY,AIIMS-All India,OBC
0,448,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,449,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
0,450,Uttarakhand,AIIMS Rishikesh,ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,451,Gujarat,AIIMS Rajkot,DERMATOLOGY,AIIMS-All India,OBC
0,452,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-NE Domicile,UR-North East Domicile
0,453,Pondicherry,JIPMER Puducherry,PAEDIATRICS,JIMPER-Inst. Pref,INST (JIPMER)
0,460,Chandigarh,PGIMER Chandigarh,PATHOLOGY,PGIMER-All India,UR
0,461,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,OBC
0,462,Delhi,AIIMS Delhi,ORTHOPAEDICS,AIIMS-All India,OBC
0,465,Delhi,AIIMS Delhi,IHBT,AIIMS-All India,UR
0,466,Punjab,AIIMS Bathinda,PAEDIATRICS,AIIMS-All India,EWS
0,467,Chandigarh,PGIMER Chandigarh,OBG,PGIMER-All India,OBC
0,468,West Bengal,AIIMS Kalyani,OBG,AIIMS-All India,UR
0,472,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,UR
0,473,Bihar,AIIMS Patna,CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,474,Chandigarh,PGIMER Chandigarh,PSYCHIATRY,PGIMER-All India,UR
0,475,Telangana,AIIMS Bibinagar,GENERAL SURGERY,AIIMS-All India,UR
0,476,Uttar Pradesh,AIIMS Gorakhpur,GENERAL SURGERY,AIIMS-All India,UR
0,477,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
0,479,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,OBC
0,481,Madhya Pradesh,AIIMS Bhopal,PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,482,Rajasthan,AIIMS Jodhpur,OBG,AIIMS-All India,OBC
0,483,Uttar Pradesh,AIIMS Rai Bareli,OBG,AIIMS-All India,UR
0,484,Chandigarh,PGIMER Chandigarh,PSYCHIATRY,PGIMER-All India,UR
0,485,Madhya Pradesh,AIIMS Bhopal,RADIATION ONCOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,486,Uttar Pradesh,AIIMS Rai Bareli,PAEDIATRICS,AIIMS-All India,OBC
0,488,West Bengal,AIIMS Kalyani,GENERAL SURGERY,AIIMS-All India,UR
0,489,Chandigarh,PGIMER Chandigarh,ENT,PGIMER-All India,UR
0,490,Rajasthan,AIIMS Jodhpur,EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,491,Pondicherry,JIPMER Puducherry,TBRD,JIPMER-All India,EWS
0,493,Andhra Pradesh,AIIMS Mangalagiri,ORTHOPAEDICS,AIIMS-All India,UR
0,494,Andhra Pradesh,AIIMS Mangalagiri,RADIO DIAGNOSIS,AIIMS-All India,SC
0,495,Punjab,AIIMS Bathinda,PAEDIATRICS,AIIMS-All India,OBC
0,497,Madhya Pradesh,AIIMS Bhopal,CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,499,Uttar Pradesh,AIIMS Gorakhpur,PAEDIATRICS,AIIMS-All India,OBC
0,500,Pondicherry,JIPMER Puducherry,PAEDIATRIC SURGERY 6 YRS,JIPMER-All India,UR
0,501,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
0,502,Punjab,AIIMS Bathinda,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,503,Pondicherry,JIPMER Puducherry,ENT,JIPMER-All India,UR
0,504,Uttarakhand,AIIMS Rishikesh,GERIATRICS,AIIMS-All India,OBC
0,505,Odisha,AIIMS Bhubaneswar,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,506,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,OBC
0,509,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,EWS
0,511,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,SC
0,513,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-KAR Domicile,UR-Karnataka Domicile
0,514,Andhra Pradesh,AIIMS Mangalagiri,OBG,AIIMS-All India,UR
0,516,Chandigarh,PGIMER Chandigarh,GENERAL MEDICINE,PGIMER-All India,SC
0,517,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,EWS
0,521,Rajasthan,AIIMS Jodhpur,NUCLEAR MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,522,Rajasthan,AIIMS Jodhpur,EMERGENCY MEDICINE,AIIMS-All India,UR
0,523,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIPMER-All India,OBC
0,524,Madhya Pradesh,AIIMS Bhopal,ENT,AIIMS-All India,UR
0,525,Pondicherry,JIPMER Puducherry,GENERAL SURGERY,JIMPER-Inst. Pref,INST (JIPMER)
0,526,Pondicherry,JIPMER Puducherry,EMERGENCY MEDICINE,JIPMER-All India,UR
0,528,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,OBC
0,531,West Bengal,AIIMS Kalyani,PAEDIATRICS,AIIMS-All India,EWS
0,533,Chandigarh,PGIMER Chandigarh,PSYCHIATRY,PGIMER-All India,UR
0,534,Delhi,AIIMS Delhi,PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,535,Odisha,AIIMS Bhubaneswar,PAEDIATRIC SURGERY 6 YRS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,537,West Bengal,AIIMS Kalyani,PAEDIATRICS,AIIMS-All India,OBC
0,538,Rajasthan,AIIMS Jodhpur,PSYCHIATRY,AIIMS-All India,UR
0,539,Delhi,AIIMS Delhi,RADIO DIAGNOSIS,AIIMS-All India,ST
0,540,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,OBC
0,541,Chandigarh,PGIMER Chandigarh,PATHOLOGY,PGIMER-All India,UR
0,542,West Bengal,AIIMS Kalyani,PAEDIATRICS,AIIMS-All India,OBC
0,543,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
0,545,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,OBC
0,546,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,OBC
0,547,West Bengal,AIIMS Kalyani,GENERAL SURGERY,AIIMS-All India,UR
0,548,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
0,549,Madhya Pradesh,AIIMS Bhopal,CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,551,Telangana,AIIMS Bibinagar,OBG,AIIMS-All India,UR
0,554,Rajasthan,AIIMS Jodhpur,GENERAL SURGERY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,555,Chhattisgarh,AIIMS Raipur,PSYCHIATRY,AIIMS-All India,UR
0,557,Chhattisgarh,AIIMS Raipur,GENERAL SURGERY,AIIMS-All India,OBC
0,558,Rajasthan,AIIMS Jodhpur,ORTHOPAEDICS,AIIMS-All India,EWS
0,561,Madhya Pradesh,AIIMS Bhopal,RADIATION ONCOLOGY,AIIMS-All India,UR
0,563,Chandigarh,PGIMER Chandigarh,ORTHOPAEDICS,PGIMER-All India,OBC
0,565,Rajasthan,AIIMS Jodhpur,OBG,AIIMS-All India,OBC
0,568,Rajasthan,AIIMS Jodhpur,ANAESTHESIOLOGY,AIIMS-All India,UR
0,569,Pondicherry,JIPMER Puducherry,ENT,JIPMER-All India,UR
0,570,Uttarakhand,AIIMS Rishikesh,ORTHOPAEDICS,AIIMS-All India,OBC
0,572,Chhattisgarh,AIIMS Raipur,OPHTHALMOLOGY,AIIMS-All India,UR
0,573,Himachal Pradesh,AIIMS Bilaspur Himachal,PAEDIATRICS,AIIMS-All India,OBC
0,576,Pondicherry,JIPMER Puducherry,OBG,JIMPER-Inst. Pref,INST (JIPMER)
0,577,Chandigarh,PGIMER Chandigarh,GENERAL SURGERY,PGIMER-All India,OBC
0,579,Chhattisgarh,AIIMS Raipur,ORTHOPAEDICS,AIIMS-All India,EWS
0,580,Punjab,AIIMS Bathinda,OPHTHALMOLOGY,AIIMS-All India,EWS
0,582,Odisha,AIIMS Bhubaneswar,GENERAL SURGERY,AIIMS-All India,EWS
0,584,Pondicherry,JIPMER Puducherry,OBG,JIPMER-All India,EWS
0,585,Himachal Pradesh,AIIMS Bilaspur Himachal,GENERAL SURGERY,AIIMS-All India,EWS
0,586,Jharkhand,AIIMS Deoghar,PAEDIATRICS,AIIMS-All India,OBC
0,589,Assam,AIIMS Guwahati,OBG,AIIMS-All India,UR
0,590,Telangana,AIIMS Bibinagar,OBG,AIIMS-All India,UR
0,591,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,EWS
0,592,Pondicherry,JIPMER Puducherry,ENT,JIPMER-All India,UR
0,594,Madhya Pradesh,AIIMS Bhopal,CARDIO THORACIC AND VASCULAR SURGERY 6 YRS,AIIMS-All India,UR
0,595,Chandigarh,PGIMER Chandigarh,ORTHOPAEDICS,PGIMER-All India,OBC
0,596,Uttar Pradesh,AIIMS Gorakhpur,ORTHOPAEDICS,AIIMS-All India,UR
0,597,Maharashtra,AIIMS Nagpur,EMERGENCY MEDICINE,AIIMS-All India,UR
0,598,Bihar,AIIMS Patna,GENERAL SURGERY,AIIMS-All India,OBC
0,599,Madhya Pradesh,AIIMS Bhopal,ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,600,Uttar Pradesh,AIIMS Gorakhpur,OPHTHALMOLOGY,AIIMS-All India,UR
0,603,Madhya Pradesh,AIIMS Bhopal,ORTHOPAEDICS,AIIMS-All India,OBC
0,604,Maharashtra,AIIMS Nagpur,PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,606,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,OBC
0,609,Andhra Pradesh,AIIMS Mangalagiri,OBG,AIIMS-All India,OBC
0,611,Pondicherry,JIPMER Puducherry,OBG,JIMPER-Inst. Pref,INST (JIPMER)
0,612,Jharkhand,AIIMS Deoghar,OBG,AIIMS-All India,UR
0,616,Bihar,AIIMS Patna,ENT,AIIMS-All India,UR
0,618,Rajasthan,AIIMS Jodhpur,ORTHOPAEDICS,AIIMS-All India,OBC
0,622,Chhattisgarh,AIIMS Raipur,RADIATION ONCOLOGY,AIIMS-All India,UR
0,624,Jharkhand,AIIMS Deoghar,GENERAL SURGERY,AIIMS-All India,UR
0,627,Pondicherry,JIPMER Puducherry,RADIATION ONCOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,630,West Bengal,AIIMS Kalyani,GENERAL SURGERY,AIIMS-All India,UR
0,633,Assam,AIIMS Guwahati,PAEDIATRICS,AIIMS-All India,OBC
0,635,Jammu and Kashmir,AIIMS Jammu,PAEDIATRICS,AIIMS-All India,OBC
0,637,Telangana,AIIMS Bibinagar,OBG,AIIMS-All India,OBC
0,638,Punjab,AIIMS Bathinda,PSYCHIATRY,AIIMS-All India,UR
0,639,Chandigarh,PGIMER Chandigarh,DERMATOLOGY,PGIMER-All India,SC
0,640,Chandigarh,PGIMER Chandigarh,RADIO DIAGNOSIS,PGIMER-Rural,UR-RA
0,643,Himachal Pradesh,AIIMS Bilaspur Himachal,OPHTHALMOLOGY,AIIMS-All India,UR
0,644,Chhattisgarh,AIIMS Raipur,OBG,AIIMS-All India,OBC
0,646,Pondicherry,JIPMER Puducherry,PSYCHIATRY,JIPMER-All India,SC
0,647,Jammu and Kashmir,AIIMS Jammu,OPHTHALMOLOGY,AIIMS-All India,UR
0,650,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
0,651,Uttarakhand,AIIMS Rishikesh,OBG,AIIMS-All India,EWS
0,653,Punjab,AIIMS Bathinda,TBRD,AIIMS-All India,OBC
0,655,Delhi,AIIMS Delhi,EMERGENCY MEDICINE,AIIMS-All India,OBC
0,657,Telangana,AIIMS Bibinagar,RADIO DIAGNOSIS,AIIMS-All India,SC
0,658,Madhya Pradesh,AIIMS Bhopal,GENERAL SURGERY,AIIMS-All India,OBC
0,659,Rajasthan,AIIMS Jodhpur,OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,661,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIPMER-All India,UR
0,663,Madhya Pradesh,AIIMS Bhopal,OBG,AIIMS-All India,EWS
0,665,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIPMER-All India,UR
0,667,West Bengal,AIIMS Kalyani,PSYCHIATRY,AIIMS-All India,UR
0,668,Madhya Pradesh,AIIMS Bhopal,OBG,AIIMS-All India,OBC
0,669,Uttarakhand,AIIMS Rishikesh,EMERGENCY MEDICINE,AIIMS-All India,UR
0,670,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
0,672,Pondicherry,JIPMER Puducherry,OBG,JIMPER-Inst. Pref,INST (JIPMER)-PwD
0,674,Pondicherry,JIPMER Puducherry,RADIATION ONCOLOGY,JIPMER-All India,OBC
0,677,Delhi,AIIMS Delhi,EMERGENCY MEDICINE,AIIMS-All India,EWS
0,678,Maharashtra,AIIMS Nagpur,GENERAL SURGERY,AIIMS-All India,OBC
0,680,Uttarakhand,AIIMS Rishikesh,EMERGENCY MEDICINE,AIIMS-All India,OBC
0,686,Uttar Pradesh,AIIMS Rai Bareli,OPHTHALMOLOGY,AIIMS-All India,UR
0,687,Uttarakhand,AIIMS Rishikesh,GENERAL SURGERY,AIIMS-All India,OBC
0,691,Pondicherry,JIPMER Puducherry,DERMATOLOGY,JIPMER-All India,SC
0,692,Odisha,AIIMS Bhubaneswar,PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,697,Bihar,AIIMS Patna,OBG,AIIMS-All India,EWS
0,699,Chhattisgarh,AIIMS Raipur,OBG,AIIMS-All India,EWS
0,700,Delhi,AIIMS Delhi,PSYCHIATRY,AIIMS-All India,EWS
0,702,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
0,705,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,708,Uttar Pradesh,AIIMS Rai Bareli,OPHTHALMOLOGY,AIIMS-All India,UR
0,709,Madhya Pradesh,AIIMS Bhopal,EMERGENCY MEDICINE,AIIMS-All India,UR
0,710,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,715,Assam,AIIMS Guwahati,OPHTHALMOLOGY,AIIMS-All India,UR
0,717,Maharashtra,AIIMS Nagpur,OBG,AIIMS-All India,OBC
0,719,Chhattisgarh,AIIMS Raipur,EMERGENCY MEDICINE,AIIMS-All India,UR
0,721,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
0,726,Uttar Pradesh,AIIMS Rai Bareli,ENT,AIIMS-All India,UR
0,727,Pondicherry,JIPMER Puducherry,RADIATION ONCOLOGY,JIMPER-Inst. Pref,INST (JIPMER)
0,729,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,731,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,EWS
0,732,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
0,733,Bihar,AIIMS Patna,PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,735,Maharashtra,AIIMS Nagpur,GENERAL SURGERY,AIIMS-All India,OBC
0,736,Rajasthan,AIIMS Jodhpur,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,739,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,OBC
0,740,Rajasthan,AIIMS Jodhpur,DERMATOLOGY,AIIMS-All India,SC
0,743,Pondicherry,JIPMER Puducherry,DERMATOLOGY,JIPMER-All India,SC
0,744,Madhya Pradesh,AIIMS Bhopal,ORTHOPAEDICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,748,Bihar,AIIMS Patna,ORTHOPAEDICS,AIIMS-All India,OBC
0,750,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
0,753,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,UR
0,754,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-All India,OBC
0,755,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIPMER-All India,UR-PwD
0,756,Bihar,AIIMS Patna,OBG,AIIMS-All India,OBC
0,757,Chhattisgarh,AIIMS Raipur,ORTHOPAEDICS,AIIMS-All India,OBC
0,763,Uttar Pradesh,AIIMS Gorakhpur,EMERGENCY MEDICINE,AIIMS-All India,UR
0,767,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,OBC
0,769,Bihar,AIIMS Patna,EMERGENCY MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,774,Uttarakhand,AIIMS Rishikesh,ANAESTHESIOLOGY,AIIMS-All India,UR
0,775,Uttarakhand,AIIMS Rishikesh,PMR,AIIMS-All India,UR
0,776,Odisha,AIIMS Bhubaneswar,ANAESTHESIOLOGY,AIIMS-All India,UR
0,780,Jammu and Kashmir,AIIMS Jammu,PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,782,Pondicherry,JIPMER Puducherry,OPHTHALMOLOGY,JIPMER-All India,EWS
0,784,Jharkhand,AIIMS Deoghar,PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,786,Uttarakhand,AIIMS Rishikesh,EMERGENCY MEDICINE,AIIMS-All India,OBC
0,787,Telangana,AIIMS Bibinagar,ORTHOPAEDICS,AIIMS-All India,EWS
0,788,Pondicherry,JIPMER Puducherry,ANAESTHESIOLOGY,JIPMER-All India,OBC
0,789,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,OBC
0,790,Himachal Pradesh,AIIMS Bilaspur Himachal,RADIATION ONCOLOGY,AIIMS-All India,UR
0,794,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,OBC
0,797,Rajasthan,AIIMS Jodhpur,ANAESTHESIOLOGY,AIIMS-All India,UR
0,804,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,OBC
0,805,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,OBC
0,807,Uttar Pradesh,AIIMS Rai Bareli,PSYCHIATRY,AIIMS-All India,UR
0,815,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,817,Pondicherry,JIPMER Puducherry,PATHOLOGY,JIPMER-All India,UR
0,820,Delhi,AIIMS Delhi,PAEDIATRICS,AIIMS-All India,SC
0,821,Delhi,AIIMS Delhi,PSYCHIATRY,AIIMS-All India,OBC
0,822,Pondicherry,JIPMER Puducherry,EMERGENCY MEDICINE,JIPMER-All India,OBC
0,827,Telangana,AIIMS Bibinagar,OBG,AIIMS-All India,EWS
0,828,Jammu and Kashmir,AIIMS Jammu,GENERAL SURGERY,AIIMS-All India,EWS
0,829,West Bengal,AIIMS Kalyani,PAEDIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,830,Andhra Pradesh,AIIMS Mangalagiri,GENERAL SURGERY,AIIMS-All India,OBC
0,831,Delhi,AIIMS Delhi,BIOPHYSICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,833,Madhya Pradesh,AIIMS Bhopal,OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,834,Delhi,AIIMS Delhi,RADIATION ONCOLOGY,AIIMS-All India,OBC
0,836,Jammu and Kashmir,AIIMS Jammu,PAEDIATRIC SURGERY 6 YRS,AIIMS-All India,UR
0,837,Delhi,AIIMS Delhi,ENT,AIIMS-All India,OBC
0,841,Gujarat,AIIMS Rajkot,ENT,AIIMS-All India,UR
0,842,Uttar Pradesh,AIIMS Gorakhpur,ENT,AIIMS-All India,UR
0,843,Uttarakhand,AIIMS Rishikesh,RADIATION ONCOLOGY,AIIMS-All India,EWS
0,846,Uttarakhand,AIIMS Rishikesh,PATHOLOGY,AIIMS-All India,UR
0,851,Odisha,AIIMS Bhubaneswar,ANAESTHESIOLOGY,AIIMS-All India,UR
0,852,Pondicherry,JIPMER Puducherry,EMERGENCY MEDICINE,JIPMER-All India,OBC
0,855,Madhya Pradesh,AIIMS Bhopal,ANAESTHESIOLOGY,AIIMS-All India,UR
0,857,Chandigarh,PGIMER Chandigarh,ANAESTHESIOLOGY,PGIMER-All India,OBC
0,858,Pondicherry,JIPMER Puducherry,RADIATION ONCOLOGY,JIPMER-All India,OBC
0,859,Chhattisgarh,AIIMS Raipur,ANAESTHESIOLOGY,AIIMS-All India,UR
0,861,Jharkhand,AIIMS Deoghar,GENERAL SURGERY,AIIMS-All India,EWS
0,862,Uttar Pradesh,AIIMS Gorakhpur,OBG,AIIMS-All India,OBC
0,863,Chandigarh,PGIMER Chandigarh,IHBT,PGIMER-All India,UR
0,864,Uttarakhand,AIIMS Rishikesh,GERIATRICS,AIIMS-Inst. Pref,UR-AIIMS-IP
0,867,Chhattisgarh,AIIMS Raipur,OBG,AIIMS-Inst. Pref,UR-AIIMS-IP
0,868,Chhattisgarh,AIIMS Raipur,ANAESTHESIOLOGY,AIIMS-All India,UR
0,870,Uttarakhand,AIIMS Rishikesh,GENERAL MEDICINE,AIIMS-All India,SC
0,872,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,OBC
0,875,Delhi,AIIMS Delhi,NUCLEAR MEDICINE,AIIMS-Inst. Pref,UR-AIIMS-IP
0,876,Maharashtra,AIIMS Nagpur,ORTHOPAEDICS,AIIMS-All India,OBC
0,879,Delhi,AIIMS Delhi,OPHTHALMOLOGY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,884,Rajasthan,AIIMS Jodhpur,EMERGENCY MEDICINE,AIIMS-All India,OBC
0,885,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,OBC
0,889,Chandigarh,PGIMER Chandigarh,OPHTHALMOLOGY,PGIMER-All India,OBC
0,896,Karnataka,NIMHANS Bangalore,PSYCHIATRY,NIMHANS-All India,OBC
0,897,Telangana,AIIMS Bibinagar,ORTHOPAEDICS,AIIMS-All India,OBC
0,898,Andhra Pradesh,AIIMS Mangalagiri,ORTHOPAEDICS,AIIMS-All India,OBC
0,903,Delhi,AIIMS Delhi,ANAESTHESIOLOGY,AIIMS-All India,EWS
0,905,Odisha,AIIMS Bhubaneswar,PSYCHIATRY,AIIMS-Inst. Pref,UR-AIIMS-IP
0,909,Punjab,AIIMS Bathinda,ANAESTHESIOLOGY,AIIMS-All India,UR
